rental_id,cliente,pelicula,categoria,rental_date
14111,CHARLOTTE HUNTER,ENGLISH BULWORTH,Sci-Fi,2005-08-21 00:59:01
450,STELLA MORENO,EXPRESS LONELY,Sci-Fi,2005-05-27 19:18:54
2798,STACY CUNNINGHAM,EXPRESS LONELY,Sci-Fi,2005-06-19 19:07:48
5566,SHEILA WELLS,EXPRESS LONELY,Sci-Fi,2005-07-10 03:30:17
7512,ALBERT CROUSE,EXPRESS LONELY,Sci-Fi,2005-07-27 20:40:40
11664,DON BONE,EXPRESS LONELY,Sci-Fi,2005-08-17 05:35:52
3076,EDNA WEST,EXPRESS LONELY,Sci-Fi,2005-06-20 15:01:19
4376,MEGAN PALMER,EXPRESS LONELY,Sci-Fi,2005-07-07 20:24:33
7340,ALFREDO MCADAMS,EXPRESS LONELY,Sci-Fi,2005-07-27 14:18:10
15869,KEITH RICO,EXPRESS LONELY,Sci-Fi,2005-08-23 16:22:20
8753,JORDAN ARCHULETA,EXPRESS LONELY,Sci-Fi,2005-07-29 19:15:50
15678,MARVIN YEE,EXPRESS LONELY,Sci-Fi,2005-08-23 09:23:45
9207,CARL ARTIS,EXPRESS LONELY,Sci-Fi,2005-07-30 12:49:57
11580,TROY QUIGLEY,EXPRESS LONELY,Sci-Fi,2005-08-17 01:59:07
553,JUNE CARROLL,EYES DRIVING,Sci-Fi,2005-05-28 08:14:44
2983,JASON MORRISSEY,EYES DRIVING,Sci-Fi,2005-06-20 08:41:42
5649,JOSHUA MARK,EYES DRIVING,Sci-Fi,2005-07-10 07:15:07
10882,TERESA ROGERS,EYES DRIVING,Sci-Fi,2005-08-02 00:47:16
12163,JON WILES,EYES DRIVING,Sci-Fi,2005-08-18 00:46:01
6511,JASON MORRISSEY,EYES DRIVING,Sci-Fi,2005-07-12 03:39:29
7281,RICK MATTOX,EYES DRIVING,Sci-Fi,2005-07-27 11:59:20
14588,WILLIE HOWELL,EYES DRIVING,Sci-Fi,2005-08-21 17:25:53
2327,JOHNNIE CHISHOLM,EYES DRIVING,Sci-Fi,2005-06-18 10:16:40
4745,JUSTIN NGO,EYES DRIVING,Sci-Fi,2005-07-08 13:45:09
10147,ELSIE KELLEY,EYES DRIVING,Sci-Fi,2005-07-31 22:18:43
14731,MICHELE GRANT,EYES DRIVING,Sci-Fi,2005-08-21 22:21:49
56,CHESTER BENNER,EYES DRIVING,Sci-Fi,2005-05-25 08:28:11
1643,ROBERTO VU,EYES DRIVING,Sci-Fi,2005-06-16 08:55:35
6323,ARTHUR SIMPKINS,EYES DRIVING,Sci-Fi,2005-07-11 19:02:19
9272,MAX PITT,EYES DRIVING,Sci-Fi,2005-07-30 15:05:22
12260,DANIELLE DANIELS,EYES DRIVING,Sci-Fi,2005-08-18 04:15:43
7157,ALFRED CASILLAS,EYES DRIVING,Sci-Fi,2005-07-27 07:20:28
13500,CLIFTON MALCOLM,EYES DRIVING,Sci-Fi,2005-08-20 01:54:39
1900,REBECCA SCOTT,FIDDLER LOST,Sci-Fi,2005-06-17 04:29:58
6253,IVAN CROMWELL,FIDDLER LOST,Sci-Fi,2005-07-11 15:07:19
7016,ALFRED CASILLAS,FIDDLER LOST,Sci-Fi,2005-07-27 02:15:16
15796,VERONICA STONE,FIDDLER LOST,Sci-Fi,2005-08-23 14:12:22
5810,MAURICE CRAWLEY,FIDDLER LOST,Sci-Fi,2005-07-10 15:22:04
10065,CHARLIE BESS,FIDDLER LOST,Sci-Fi,2005-07-31 19:27:34
14261,LYNN PAYNE,FIDDLER LOST,Sci-Fi,2005-08-21 06:07:24
6401,VIRGINIA GREEN,FIDDLER LOST,Sci-Fi,2005-07-11 22:44:34
8093,JESSIE MILAM,FIDDLER LOST,Sci-Fi,2005-07-28 18:29:16
14699,LINDA WILLIAMS,FIDDLER LOST,Sci-Fi,2005-08-21 20:50:48
4063,ERIC ROBERT,FISH OPUS,Sci-Fi,2005-07-07 04:23:57
7308,TAMARA NGUYEN,FISH OPUS,Sci-Fi,2005-07-27 13:00:25
15442,CAROLYN PEREZ,FISH OPUS,Sci-Fi,2005-08-23 00:42:49
214,LILLIAN GRIFFIN,FISH OPUS,Sci-Fi,2005-05-26 08:48:49
2836,CHARLES KOWALSKI,FISH OPUS,Sci-Fi,2005-06-19 21:58:21
5576,AGNES BISHOP,FISH OPUS,Sci-Fi,2005-07-10 03:57:05
9572,FELICIA SUTTON,FISH OPUS,Sci-Fi,2005-07-31 02:44:10
15366,JEREMY HURTADO,FISH OPUS,Sci-Fi,2005-08-22 21:45:57
4853,SARAH LEWIS,FISH OPUS,Sci-Fi,2005-07-08 18:43:18
8505,ARTHUR SIMPKINS,FISH OPUS,Sci-Fi,2005-07-29 09:22:52
12782,CHARLIE BESS,FISH OPUS,Sci-Fi,2005-08-18 23:56:23
7665,SETH HANNON,FISH OPUS,Sci-Fi,2005-07-28 02:28:30
15123,MICHEAL FORMAN,FISH OPUS,Sci-Fi,2005-08-22 12:48:44
5012,VICKIE BREWER,FISH OPUS,Sci-Fi,2005-07-09 01:45:04
8369,EDGAR RHOADS,FISH OPUS,Sci-Fi,2005-07-29 05:15:42
15918,PATSY DAVIDSON,FISH OPUS,Sci-Fi,2005-08-23 17:57:35
442,MIKE WAY,FISH OPUS,Sci-Fi,2005-05-27 18:12:13
2788,DOLORES WAGNER,FISH OPUS,Sci-Fi,2005-06-19 18:48:11
5635,DELORES HANSEN,FISH OPUS,Sci-Fi,2005-07-10 06:28:39
10280,LONNIE TIRADO,FISH OPUS,Sci-Fi,2005-08-01 03:27:15
12630,TOM MILNER,FISH OPUS,Sci-Fi,2005-08-18 17:49:28
2251,LESLIE GORDON,FISH OPUS,Sci-Fi,2005-06-18 05:05:08
5998,JO FOWLER,FISH OPUS,Sci-Fi,2005-07-11 01:20:46
10273,WILMA RICHARDS,FISH OPUS,Sci-Fi,2005-08-01 03:14:47
12174,PEGGY MYERS,FISH OPUS,Sci-Fi,2005-08-18 01:08:53
3030,JOHNNY TURPIN,FRISCO FORREST,Sci-Fi,2005-06-20 11:51:59
6580,BRENDA WRIGHT,FRISCO FORREST,Sci-Fi,2005-07-12 06:26:10
10322,JAVIER ELROD,FRISCO FORREST,Sci-Fi,2005-08-01 04:44:13
12693,SALVADOR TEEL,FRISCO FORREST,Sci-Fi,2005-08-18 20:10:19
6305,JERRY JORDON,FRISCO FORREST,Sci-Fi,2005-07-11 18:02:25
7277,KELLY TORRES,FRISCO FORREST,Sci-Fi,2005-07-27 11:48:37
13116,DANIELLE DANIELS,FRISCO FORREST,Sci-Fi,2005-08-19 11:31:41
8183,SHERRY MARSHALL,FRISCO FORREST,Sci-Fi,2005-07-28 22:21:07
11563,LOUISE JENKINS,FRISCO FORREST,Sci-Fi,2006-02-14 15:16:03
9255,SARAH LEWIS,GARDEN ISLAND,Sci-Fi,2005-07-30 14:26:46
14092,PRISCILLA LOWE,GARDEN ISLAND,Sci-Fi,2005-08-21 00:14:32
10978,HECTOR POINDEXTER,GARDEN ISLAND,Sci-Fi,2005-08-02 04:12:27
13809,GERTRUDE CASTILLO,GARDEN ISLAND,Sci-Fi,2005-08-20 12:56:03
10776,JAIME NETTLES,GARDEN ISLAND,Sci-Fi,2005-08-01 20:59:58
15124,DEBRA NELSON,GARDEN ISLAND,Sci-Fi,2005-08-22 12:51:38
3626,JERRY JORDON,GARDEN ISLAND,Sci-Fi,2005-07-06 06:15:35
8568,MARSHALL THORN,GARDEN ISLAND,Sci-Fi,2005-07-29 11:38:22
15661,ARTHUR SIMPKINS,GARDEN ISLAND,Sci-Fi,2005-08-23 08:52:03
8108,DAISY BATES,GARDEN ISLAND,Sci-Fi,2005-07-28 19:07:38
12339,WAYNE TRUONG,GARDEN ISLAND,Sci-Fi,2005-08-18 07:05:06
8768,TIM CARY,GARDEN ISLAND,Sci-Fi,2005-07-29 19:43:02
14994,RAUL FORTIER,GARDEN ISLAND,Sci-Fi,2005-08-22 07:52:24
803,AMY LOPEZ,GARDEN ISLAND,Sci-Fi,2005-05-29 17:52:30
2317,JOSE ANDREW,GARDEN ISLAND,Sci-Fi,2005-06-18 09:12:18
4477,HUGH WALDROP,GARDEN ISLAND,Sci-Fi,2005-07-08 00:38:24
7866,PEGGY MYERS,GARDEN ISLAND,Sci-Fi,2005-07-28 10:08:01
15702,GLORIA COOK,GARDEN ISLAND,Sci-Fi,2005-08-23 10:23:28
10003,KAREN JACKSON,GARDEN ISLAND,Sci-Fi,2005-07-31 17:48:51
13498,WILLARD LUMPKIN,GARDEN ISLAND,Sci-Fi,2005-08-20 01:51:23
33,KAY CALDWELL,GOLDMINE TYCOON,Sci-Fi,2005-05-25 04:18:51
1770,WILLIE MARKHAM,GOLDMINE TYCOON,Sci-Fi,2005-06-16 18:07:55
5812,VIRGIL WOFFORD,GOLDMINE TYCOON,Sci-Fi,2005-07-10 15:27:56
7296,BRYAN HARDISON,GOLDMINE TYCOON,Sci-Fi,2005-07-27 12:39:48
11558,MIKE WAY,GOLDMINE TYCOON,Sci-Fi,2005-08-17 01:19:52
7399,KARL SEAL,GOLDMINE TYCOON,Sci-Fi,2005-07-27 16:16:02
13033,HENRY BILLINGSLEY,GOLDMINE TYCOON,Sci-Fi,2005-08-19 08:34:39
4085,BYRON BOX,GOLDMINE TYCOON,Sci-Fi,2005-07-07 05:25:39
10849,BILLIE HORTON,GOLDMINE TYCOON,Sci-Fi,2005-08-01 23:51:00
13873,CHARLES KOWALSKI,GOLDMINE TYCOON,Sci-Fi,2005-08-20 15:11:11
829,BILLY POULIN,GOLDMINE TYCOON,Sci-Fi,2005-05-29 22:16:42
2504,TOM MILNER,GOLDMINE TYCOON,Sci-Fi,2005-06-18 23:19:53
5308,JULIE SANCHEZ,GOLDMINE TYCOON,Sci-Fi,2005-07-09 15:58:38
10471,JUANITA MASON,GOLDMINE TYCOON,Sci-Fi,2005-08-01 09:52:37
12566,DALE RATCLIFF,GOLDMINE TYCOON,Sci-Fi,2005-08-18 15:13:04
4265,JUDY GRAY,GOLDMINE TYCOON,Sci-Fi,2005-07-07 14:27:51
7203,LESTER KRAUS,GOLDMINE TYCOON,Sci-Fi,2005-07-27 09:01:23
15038,LINDA WILLIAMS,GOLDMINE TYCOON,Sci-Fi,2005-08-22 09:37:27
398,MELVIN ELLINGTON,GOLDMINE TYCOON,Sci-Fi,2005-05-27 12:44:03
2052,BERNICE WILLIS,GOLDMINE TYCOON,Sci-Fi,2005-06-17 15:14:43
5553,JENNIFER DAVIS,GOLDMINE TYCOON,Sci-Fi,2005-07-10 03:03:35
8912,TRACEY BARRETT,GOLDMINE TYCOON,Sci-Fi,2005-07-30 01:31:25
15122,LOIS BUTLER,GOLDMINE TYCOON,Sci-Fi,2005-08-22 12:47:45
3065,COLLEEN BURTON,GOLDMINE TYCOON,Sci-Fi,2005-06-20 13:53:53
6769,ASHLEY RICHARDSON,GOLDMINE TYCOON,Sci-Fi,2005-07-12 15:48:54
9635,BILLY POULIN,GOLDMINE TYCOON,Sci-Fi,2005-07-31 05:12:27
13972,MAX PITT,GOLDMINE TYCOON,Sci-Fi,2005-08-20 18:52:17
1161,MIRIAM MCKINNEY,GOODFELLAS SALUTE,Sci-Fi,2005-06-14 23:07:08
4821,BERNICE WILLIS,GOODFELLAS SALUTE,Sci-Fi,2005-07-08 17:28:08
11305,PETER MENARD,GOODFELLAS SALUTE,Sci-Fi,2005-08-02 15:44:55
13012,LUCILLE HOLMES,GOODFELLAS SALUTE,Sci-Fi,2005-08-19 07:54:59
1121,DENISE KELLY,GOODFELLAS SALUTE,Sci-Fi,2005-05-31 16:37:36
2612,BECKY MILES,GOODFELLAS SALUTE,Sci-Fi,2005-06-19 07:19:41
6338,TERESA ROGERS,GOODFELLAS SALUTE,Sci-Fi,2005-07-11 19:39:41
9932,GWENDOLYN MAY,GOODFELLAS SALUTE,Sci-Fi,2005-07-31 15:19:48
15083,JIMMY SCHRADER,GOODFELLAS SALUTE,Sci-Fi,2005-08-22 11:17:37
4226,EVELYN MORGAN,GOODFELLAS SALUTE,Sci-Fi,2005-07-07 12:37:56
10418,CAROLINE BOWMAN,GOODFELLAS SALUTE,Sci-Fi,2005-08-01 08:11:07
11703,DIANNE SHELTON,GOODFELLAS SALUTE,Sci-Fi,2005-08-17 07:19:29
5976,RAFAEL ABNEY,GOODFELLAS SALUTE,Sci-Fi,2005-07-11 00:16:35
7228,HERMAN DEVORE,GOODFELLAS SALUTE,Sci-Fi,2005-07-27 09:55:33
15923,BRANDY GRAVES,GOODFELLAS SALUTE,Sci-Fi,2005-08-23 18:08:19
4693,BESSIE MORRISON,GOODFELLAS SALUTE,Sci-Fi,2005-07-08 11:07:36
10864,EMMA BOYD,GOODFELLAS SALUTE,Sci-Fi,2005-08-02 00:18:59
13616,KRISTEN CHAVEZ,GOODFELLAS SALUTE,Sci-Fi,2005-08-20 06:30:33
2578,MARGIE WADE,GOODFELLAS SALUTE,Sci-Fi,2005-06-19 04:40:06
3887,DARRYL ASHCRAFT,GOODFELLAS SALUTE,Sci-Fi,2005-07-06 18:46:34
8134,STEPHANIE MITCHELL,GOODFELLAS SALUTE,Sci-Fi,2005-07-28 20:01:23
14795,WILLIAM SATTERFIELD,GOODFELLAS SALUTE,Sci-Fi,2005-08-22 00:40:22
1336,KRISTINA CHAMBERS,GOODFELLAS SALUTE,Sci-Fi,2005-06-15 12:01:34
5790,JACKIE LYNCH,GOODFELLAS SALUTE,Sci-Fi,2005-07-10 14:15:21
8922,THEODORE CULP,GOODFELLAS SALUTE,Sci-Fi,2005-07-30 02:08:25
15540,SUE PETERS,GOODFELLAS SALUTE,Sci-Fi,2005-08-23 04:12:52
514,FREDDIE DUGGAN,GOODFELLAS SALUTE,Sci-Fi,2005-05-28 03:09:28
3400,ERIKA PENA,GOODFELLAS SALUTE,Sci-Fi,2005-06-21 15:50:30
5107,MICHELLE CLARK,GOODFELLAS SALUTE,Sci-Fi,2005-07-09 06:42:32
7103,MIKE WAY,GOODFELLAS SALUTE,Sci-Fi,2005-07-27 05:08:59
14748,ANDREA HENDERSON,GOODFELLAS SALUTE,Sci-Fi,2005-08-21 23:02:02
799,FREDERICK ISBELL,GRAFFITI LOVE,Sci-Fi,2005-05-29 17:24:48
1335,JUDITH COX,GRAFFITI LOVE,Sci-Fi,2005-06-15 11:51:30
5542,DAWN SULLIVAN,GRAFFITI LOVE,Sci-Fi,2005-07-10 02:45:53
9989,RACHEL BARNES,GRAFFITI LOVE,Sci-Fi,2005-07-31 17:22:39
15611,VIVIAN RUIZ,GRAFFITI LOVE,Sci-Fi,2005-08-23 06:56:18
268,TAMMY SANDERS,GRAFFITI LOVE,Sci-Fi,2005-05-26 16:19:08
1542,RENEE LANE,GRAFFITI LOVE,Sci-Fi,2005-06-16 01:20:05
4332,RHONDA KENNEDY,GRAFFITI LOVE,Sci-Fi,2005-07-07 18:25:26
7344,BRANDON HUEY,GRAFFITI LOVE,Sci-Fi,2005-07-27 14:29:28
15821,LILLIE KIM,GRAFFITI LOVE,Sci-Fi,2005-08-23 15:03:58
3461,SARAH LEWIS,GRAFFITI LOVE,Sci-Fi,2005-06-21 21:49:18
6063,RON DELUCA,GRAFFITI LOVE,Sci-Fi,2005-07-11 04:16:51
9130,JUSTIN NGO,GRAFFITI LOVE,Sci-Fi,2005-07-30 09:55:10
12640,CODY NOLEN,GRAFFITI LOVE,Sci-Fi,2005-08-18 18:14:49
3805,JEFF EAST,GRAFFITI LOVE,Sci-Fi,2005-07-06 15:08:42
6972,EDDIE TOMLIN,GRAFFITI LOVE,Sci-Fi,2005-07-27 00:31:25
12670,ROSS GREY,GRAFFITI LOVE,Sci-Fi,2005-08-18 19:17:58
206,CARL ARTIS,GRAFFITI LOVE,Sci-Fi,2005-05-26 08:01:54
3310,JOHNNY TURPIN,GRAFFITI LOVE,Sci-Fi,2005-06-21 08:04:51
6220,LEE HAWKS,GRAFFITI LOVE,Sci-Fi,2005-07-11 13:22:06
9473,ROBERTA HARPER,GRAFFITI LOVE,Sci-Fi,2005-07-30 23:04:13
14740,ANDREW PURDY,GRAFFITI LOVE,Sci-Fi,2005-08-21 22:35:33
275,PAULINE HENRY,GRAFFITI LOVE,Sci-Fi,2005-05-26 17:09:53
2764,ZACHARY HITE,GRAFFITI LOVE,Sci-Fi,2005-06-19 17:27:25
6526,ARLENE HARVEY,GRAFFITI LOVE,Sci-Fi,2005-07-12 04:21:20
9530,ELEANOR HUNT,GRAFFITI LOVE,Sci-Fi,2005-07-31 01:09:06
11640,RUBEN GEARY,GRAFFITI LOVE,Sci-Fi,2005-08-17 04:44:33
3952,TRAVIS ESTEP,GRAFFITI LOVE,Sci-Fi,2005-07-06 21:51:31
8335,LESLIE GORDON,GRAFFITI LOVE,Sci-Fi,2005-07-29 04:18:25
12731,MARJORIE TUCKER,GRAFFITI LOVE,Sci-Fi,2005-08-18 21:55:38
9390,GLADYS HAMILTON,GUYS FALCON,Sci-Fi,2005-07-30 19:42:07
13752,JANE BENNETT,GUYS FALCON,Sci-Fi,2005-08-20 11:17:45
123,CHRISTINE ROBERTS,GUYS FALCON,Sci-Fi,2005-05-25 20:26:42
2938,NATHANIEL ADAM,GUYS FALCON,Sci-Fi,2005-06-20 05:17:22
6541,ERIK GUILLEN,GUYS FALCON,Sci-Fi,2005-07-12 04:53:41
7447,FLORENCE WOODS,GUYS FALCON,Sci-Fi,2005-07-27 18:02:08
14903,ALICE STEWART,GUYS FALCON,Sci-Fi,2005-08-22 04:31:50
9524,JAVIER ELROD,GUYS FALCON,Sci-Fi,2005-07-31 01:01:06
13420,CRYSTAL FORD,GUYS FALCON,Sci-Fi,2005-08-19 22:57:25
7216,MISTY LAMBERT,HAMLET WISDOM,Sci-Fi,2005-07-27 09:27:45
11559,PHILLIP HOLM,HAMLET WISDOM,Sci-Fi,2005-08-17 01:20:26
10984,JAY ROBB,HAMLET WISDOM,Sci-Fi,2005-08-02 04:30:02
13735,VIRGINIA GREEN,HAMLET WISDOM,Sci-Fi,2005-08-20 10:31:01
556,LAURA RODRIGUEZ,HAMLET WISDOM,Sci-Fi,2005-05-28 08:31:36
3432,NATALIE MEYER,HAMLET WISDOM,Sci-Fi,2005-06-21 19:02:03
3819,DENISE KELLY,HAMLET WISDOM,Sci-Fi,2005-07-06 15:35:06
8015,SARAH LEWIS,HAMLET WISDOM,Sci-Fi,2005-07-28 15:33:03
12779,TIMOTHY BUNN,HAMLET WISDOM,Sci-Fi,2005-08-18 23:44:00
375,CHARLES KOWALSKI,HAMLET WISDOM,Sci-Fi,2005-05-27 08:49:21
1864,CHARLOTTE HUNTER,HAMLET WISDOM,Sci-Fi,2005-06-17 01:39:47
5762,AGNES BISHOP,HAMLET WISDOM,Sci-Fi,2005-07-10 12:48:01
10062,ANDREW PURDY,HAMLET WISDOM,Sci-Fi,2005-07-31 19:24:55
13091,ELAINE STEVENS,HAMLET WISDOM,Sci-Fi,2005-08-19 10:40:10
6276,SONIA GREGORY,HANKY OCTOBER,Sci-Fi,2005-07-11 16:15:50
10594,HEATHER MORRIS,HANKY OCTOBER,Sci-Fi,2005-08-01 14:14:59
15417,RICHARD MCCRARY,HANKY OCTOBER,Sci-Fi,2005-08-22 23:54:04
921,MILTON HOWLAND,HANKY OCTOBER,Sci-Fi,2005-05-30 11:53:09
2194,VALERIE BLACK,HANKY OCTOBER,Sci-Fi,2005-06-18 01:41:37
5757,PEGGY MYERS,HANKY OCTOBER,Sci-Fi,2005-07-10 12:40:17
8685,KEVIN SCHULER,HANKY OCTOBER,Sci-Fi,2005-07-29 16:17:05
14673,MICHEAL FORMAN,HANKY OCTOBER,Sci-Fi,2005-08-21 20:01:18
293,VERONICA STONE,HANKY OCTOBER,Sci-Fi,2005-05-26 20:27:02
3218,EDITH MCDONALD,HANKY OCTOBER,Sci-Fi,2005-06-21 01:38:09
5394,LOUISE JENKINS,HANKY OCTOBER,Sci-Fi,2005-07-09 19:36:15
9592,BETTY WHITE,HANKY OCTOBER,Sci-Fi,2005-07-31 03:21:16
14832,RAMON CHOATE,HANKY OCTOBER,Sci-Fi,2005-08-22 01:43:29
84,LESTER KRAUS,HANKY OCTOBER,Sci-Fi,2005-05-25 12:36:30
2953,TYRONE ASHER,HANKY OCTOBER,Sci-Fi,2005-06-20 06:39:11
3740,OLGA JIMENEZ,HANKY OCTOBER,Sci-Fi,2005-07-06 11:55:35
11472,CURTIS IRBY,HANKY OCTOBER,Sci-Fi,2005-08-02 21:49:06
12243,JUSTIN NGO,HANKY OCTOBER,Sci-Fi,2005-08-18 03:38:54
1397,MARCUS HIDALGO,HANKY OCTOBER,Sci-Fi,2005-06-15 16:25:26
6385,JUDY GRAY,HANKY OCTOBER,Sci-Fi,2005-07-11 22:07:32
9954,DARRELL POWER,HANKY OCTOBER,Sci-Fi,2005-07-31 15:57:07
15316,MELVIN ELLINGTON,HANKY OCTOBER,Sci-Fi,2005-08-22 20:07:03
9985,ANNE POWELL,HANKY OCTOBER,Sci-Fi,2005-07-31 17:14:47
15024,AMBER DIXON,HANKY OCTOBER,Sci-Fi,2005-08-22 08:57:10
9171,LORETTA CARPENTER,HANKY OCTOBER,Sci-Fi,2005-07-30 11:36:24
15929,DAN PAINE,HANKY OCTOBER,Sci-Fi,2005-08-23 18:23:30
489,DERRICK BOURQUE,HOLLOW JEOPARDY,Sci-Fi,2005-05-28 00:09:12
1526,MARC OUTLAW,HOLLOW JEOPARDY,Sci-Fi,2005-06-16 00:27:51
4800,EMILY DIAZ,HOLLOW JEOPARDY,Sci-Fi,2005-07-08 16:51:08
10067,ELEANOR HUNT,HOLLOW JEOPARDY,Sci-Fi,2005-07-31 19:37:58
15099,JACQUELINE LONG,HOLLOW JEOPARDY,Sci-Fi,2005-08-22 11:49:16
19,RONNIE RICKETTS,HOLLOW JEOPARDY,Sci-Fi,2005-05-25 01:17:24
1763,ALAN KAHN,HOLLOW JEOPARDY,Sci-Fi,2005-06-16 17:51:01
3762,MARVIN YEE,HOLLOW JEOPARDY,Sci-Fi,2005-07-06 12:52:49
8587,TRACY COLE,HOLLOW JEOPARDY,Sci-Fi,2005-07-29 12:18:40
14383,MAURICE CRAWLEY,HOLLOW JEOPARDY,Sci-Fi,2005-08-21 10:02:05
264,VICKIE BREWER,IDENTITY LOVER,Sci-Fi,2005-05-26 16:00:49
2001,CHRISTY VARGAS,IDENTITY LOVER,Sci-Fi,2005-06-17 11:35:09
4857,STACEY MONTGOMERY,IDENTITY LOVER,Sci-Fi,2005-07-08 18:52:07
11021,PHILLIP HOLM,IDENTITY LOVER,Sci-Fi,2005-08-02 05:30:11
12995,CASEY MENA,IDENTITY LOVER,Sci-Fi,2005-08-19 07:26:30
8373,BILL GAVIN,IDENTITY LOVER,Sci-Fi,2005-07-29 05:19:53
14140,ROSE HOWARD,IDENTITY LOVER,Sci-Fi,2005-08-21 02:04:57
3081,HAROLD MARTINO,IDENTITY LOVER,Sci-Fi,2005-06-20 15:29:13
4007,MIRIAM MCKINNEY,IDENTITY LOVER,Sci-Fi,2005-07-07 00:26:05
7917,JEFFERY PINSON,IDENTITY LOVER,Sci-Fi,2005-07-28 11:56:57
3827,STEPHANIE MITCHELL,IDENTITY LOVER,Sci-Fi,2005-07-06 15:52:03
9736,KAREN JACKSON,IDENTITY LOVER,Sci-Fi,2005-07-31 08:58:40
14491,MAUREEN LITTLE,IDENTITY LOVER,Sci-Fi,2005-08-21 13:55:39
1066,DARREN WINDHAM,LICENSE WEEKEND,Sci-Fi,2005-05-31 09:07:33
3195,LORRAINE STEPHENS,LICENSE WEEKEND,Sci-Fi,2005-06-21 00:02:10
4627,LORI WOOD,LICENSE WEEKEND,Sci-Fi,2005-07-08 08:24:39
9544,CYNTHIA YOUNG,LICENSE WEEKEND,Sci-Fi,2005-07-31 01:44:51
13574,HUGH WALDROP,LICENSE WEEKEND,Sci-Fi,2005-08-20 05:10:39
10588,JOYCE EDWARDS,LICENSE WEEKEND,Sci-Fi,2005-08-01 14:10:21
11790,JIM REA,LICENSE WEEKEND,Sci-Fi,2005-08-17 11:00:08
1040,LEAH CURTIS,MARRIED GO,Sci-Fi,2005-05-31 05:35:16
3177,JOHN FARNSWORTH,MARRIED GO,Sci-Fi,2005-06-20 22:32:44
4994,MARIAN MENDOZA,MARRIED GO,Sci-Fi,2005-07-09 00:54:13
8129,CARL ARTIS,MARRIED GO,Sci-Fi,2005-07-28 19:47:02
15310,RALPH MADRIGAL,MARRIED GO,Sci-Fi,2005-08-22 19:56:41
2407,LEE HAWKS,MARRIED GO,Sci-Fi,2005-06-18 16:50:41
6130,TED BREAUX,MARRIED GO,Sci-Fi,2005-07-11 08:19:56
9536,DANIEL CABRAL,MARRIED GO,Sci-Fi,2005-07-31 01:19:02
14241,TONI HOLT,MARRIED GO,Sci-Fi,2005-08-21 05:24:55
3859,MAX PITT,MARRIED GO,Sci-Fi,2005-07-06 17:18:15
7427,LEROY BUSTAMANTE,MARRIED GO,Sci-Fi,2005-07-27 17:20:16
13652,KELLY TORRES,MARRIED GO,Sci-Fi,2005-08-20 07:52:34
4552,DONALD MAHON,MARRIED GO,Sci-Fi,2005-07-08 04:36:35
9998,MELISSA KING,MARRIED GO,Sci-Fi,2005-07-31 17:40:35
14143,JAMIE RICE,MARRIED GO,Sci-Fi,2005-08-21 02:10:32
9138,DONNA THOMPSON,MARRIED GO,Sci-Fi,2005-07-30 10:11:52
13483,MARIO CHEATHAM,MARRIED GO,Sci-Fi,2005-08-20 01:16:38
1076,KRISTIN JOHNSTON,MARRIED GO,Sci-Fi,2005-05-31 10:14:31
2821,NEIL RENNER,MARRIED GO,Sci-Fi,2005-06-19 20:26:52
5555,RACHEL BARNES,MARRIED GO,Sci-Fi,2005-07-10 03:08:55
7403,CATHY SPENCER,MARRIED GO,Sci-Fi,2005-07-27 16:22:09
11632,NELLIE GARRETT,MARRIED GO,Sci-Fi,2005-08-17 04:29:32
1596,JEFFERY PINSON,MARRIED GO,Sci-Fi,2005-06-16 05:30:58
5392,MARC OUTLAW,MARRIED GO,Sci-Fi,2005-07-09 19:32:30
10874,JOY GEORGE,MARRIED GO,Sci-Fi,2005-08-02 00:31:00
12563,PHILIP CAUSEY,MARRIED GO,Sci-Fi,2005-08-18 15:08:29
1178,DIANNE SHELTON,MARRIED GO,Sci-Fi,2005-06-15 00:36:40
6036,SHERRI RHODES,MARRIED GO,Sci-Fi,2005-07-11 03:02:28
8696,MARION SNYDER,MARRIED GO,Sci-Fi,2005-07-29 16:45:18
15147,BARBARA JONES,MARRIED GO,Sci-Fi,2005-08-22 13:58:23
9589,JULIAN VEST,METROPOLIS COMA,Sci-Fi,2005-07-31 03:13:29
11862,ERIK GUILLEN,METROPOLIS COMA,Sci-Fi,2005-08-17 13:54:53
9730,GLENDA FRAZIER,METROPOLIS COMA,Sci-Fi,2005-07-31 08:50:08
14118,JERRY JORDON,METROPOLIS COMA,Sci-Fi,2005-08-21 01:13:37
5584,VIOLET RODRIQUEZ,METROPOLIS COMA,Sci-Fi,2005-07-10 04:15:25
8909,ARMANDO GRUBER,METROPOLIS COMA,Sci-Fi,2005-07-30 01:28:03
15136,RICKY SHELBY,METROPOLIS COMA,Sci-Fi,2005-08-22 13:19:25
8247,MATHEW BOLIN,METROPOLIS COMA,Sci-Fi,2005-07-29 00:41:38
14866,MICHEAL FORMAN,METROPOLIS COMA,Sci-Fi,2005-08-22 03:11:35
5169,VICTORIA GIBSON,METROPOLIS COMA,Sci-Fi,2005-07-09 09:22:25
8521,LUIS YANEZ,METROPOLIS COMA,Sci-Fi,2005-07-29 10:12:45
14667,DORIS REED,METROPOLIS COMA,Sci-Fi,2005-08-21 19:51:11
2070,KIMBERLY LEE,METROPOLIS COMA,Sci-Fi,2005-06-17 16:27:51
