rental_id,cliente,pelicula,categoria,rental_date,year,month,month_name,day,weekday,hour,primer_nombre,genero_estimado
6431,LLOYD DOWD,SAMURAI LION,New,2005-07-12 00:03:57,2005,7,July,12,Tuesday,0,lloyd,Masculino
8711,ISAAC OGLESBY,SAMURAI LION,New,2005-07-29 17:27:15,2005,7,July,29,Friday,17,isaac,Masculino
15665,HECTOR POINDEXTER,SAMURAI LION,New,2005-08-23 08:59:12,2005,8,August,23,Tuesday,8,hector,Masculino
5180,RAMON CHOATE,SLEEPY JAPANESE,New,2005-07-09 10:06:53,2005,7,July,9,Saturday,10,ramon,Masculino
10945,NEIL RENNER,SLEEPY JAPANESE,New,2005-08-02 03:20:23,2005,8,August,2,Tuesday,3,neil,Masculino
15067,DEREK BLAKELY,SLEEPY JAPANESE,New,2005-08-22 10:49:21,2005,8,August,22,Monday,10,derek,Masculino
1590,LILLIAN GRIFFIN,SLEEPY JAPANESE,New,2005-06-16 05:11:41,2005,6,June,16,Thursday,5,lillian,Masculino
5404,MARCIA DEAN,SLEEPY JAPANESE,New,2005-07-09 20:10:43,2005,7,July,9,Saturday,20,marcia,Femenino
7199,MISTY LAMBERT,SLEEPY JAPANESE,New,2005-07-27 08:53:23,2005,7,July,27,Wednesday,8,misty,Masculino
13944,MANUEL MURRELL,SLEEPY JAPANESE,New,2005-08-20 17:41:16,2005,8,August,20,Saturday,17,manuel,Masculino
1687,EVA RAMOS,SLEEPY JAPANESE,New,2005-06-16 12:09:20,2005,6,June,16,Thursday,12,eva,Femenino
3674,EVERETT BANDA,SLEEPY JAPANESE,New,2005-07-06 09:03:13,2005,7,July,6,Wednesday,9,everett,Masculino
9285,PRISCILLA LOWE,SLEEPY JAPANESE,New,2005-07-30 15:26:08,2005,7,July,30,Saturday,15,priscilla,Femenino
11989,ALEXANDER FENNELL,SLEEPY JAPANESE,New,2005-08-17 18:23:58,2005,8,August,17,Wednesday,18,alexander,Masculino
720,COREY HAUSER,SLEEPY JAPANESE,New,2005-05-29 05:17:30,2005,5,May,29,Sunday,5,corey,Masculino
2634,BRIAN WYMAN,SLEEPY JAPANESE,New,2005-06-19 08:55:17,2005,6,June,19,Sunday,8,brian,Masculino
4728,WARREN SHERROD,SLEEPY JAPANESE,New,2005-07-08 12:59:01,2005,7,July,8,Friday,12,warren,Masculino
11475,KRISTEN CHAVEZ,SLEEPY JAPANESE,New,2005-08-02 21:55:09,2005,8,August,2,Tuesday,21,kristen,Masculino
12197,BOB PFEIFFER,SLEEPY JAPANESE,New,2005-08-18 02:08:58,2005,8,August,18,Thursday,2,bob,Masculino
170,FLORENCE WOODS,SLEEPY JAPANESE,New,2005-05-26 03:11:12,2005,5,May,26,Thursday,3,florence,Femenino
3333,CARMEN OWENS,SLEEPY JAPANESE,New,2005-06-21 10:01:36,2005,6,June,21,Tuesday,10,carmen,Masculino
3634,COURTNEY DAY,SLEEPY JAPANESE,New,2005-07-06 06:51:14,2005,7,July,6,Wednesday,6,courtney,Masculino
9567,PAMELA BAKER,SLEEPY JAPANESE,New,2005-07-31 02:36:11,2005,7,July,31,Sunday,2,pamela,Femenino
15191,TAMMY SANDERS,SLEEPY JAPANESE,New,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,tammy,Masculino
3291,NAOMI JENNINGS,STING PERSONAL,New,2005-06-21 06:55:36,2005,6,June,21,Tuesday,6,naomi,Masculino
4239,THELMA MURRAY,STING PERSONAL,New,2005-07-07 13:23:17,2005,7,July,7,Thursday,13,thelma,Femenino
9838,LUCY WHEELER,STING PERSONAL,New,2005-07-31 12:18:49,2005,7,July,31,Sunday,12,lucy,Masculino
12271,DEAN SAUER,STING PERSONAL,New,2005-08-18 04:33:11,2005,8,August,18,Thursday,4,dean,Masculino
7220,RACHEL BARNES,STING PERSONAL,New,2005-07-27 09:35:54,2005,7,July,27,Wednesday,9,rachel,Masculino
13331,SARAH LEWIS,STING PERSONAL,New,2005-08-19 20:00:25,2005,8,August,19,Friday,20,sarah,Masculino
11447,MILTON HOWLAND,STING PERSONAL,New,2005-08-02 20:36:25,2005,8,August,2,Tuesday,20,milton,Masculino
12003,CHRISTINA RAMIREZ,STING PERSONAL,New,2005-08-17 18:56:05,2005,8,August,17,Wednesday,18,christina,Femenino
7467,MARLENE WELCH,STING PERSONAL,New,2005-07-27 18:51:54,2005,7,July,27,Wednesday,18,marlene,Femenino
16043,KARL SEAL,STING PERSONAL,New,2005-08-23 22:21:03,2005,8,August,23,Tuesday,22,karl,Masculino
4312,ANNIE RUSSELL,STING PERSONAL,New,2005-07-07 17:34:59,2005,7,July,7,Thursday,17,annie,Femenino
11265,JAMIE WAUGH,STING PERSONAL,New,2005-08-02 14:05:42,2005,8,August,2,Tuesday,14,jamie,Femenino
13107,GERALD FULTZ,STING PERSONAL,New,2005-08-19 11:13:58,2005,8,August,19,Friday,11,gerald,Masculino
1823,MIGUEL BETANCOURT,STING PERSONAL,New,2005-06-16 21:48:16,2005,6,June,16,Thursday,21,miguel,Masculino
3526,WESLEY BULL,STING PERSONAL,New,2005-07-06 01:03:29,2005,7,July,6,Wednesday,1,wesley,Masculino
7884,BRETT CORNWELL,STING PERSONAL,New,2005-07-28 10:37:24,2005,7,July,28,Thursday,10,brett,Masculino
14759,NICHOLAS BARFIELD,STING PERSONAL,New,2005-08-21 23:28:58,2005,8,August,21,Sunday,23,nicholas,Masculino
9506,LORETTA CARPENTER,STING PERSONAL,New,2005-07-31 00:19:01,2005,7,July,31,Sunday,0,loretta,Femenino
13271,GLENDA FRAZIER,STING PERSONAL,New,2005-08-19 17:42:06,2005,8,August,19,Friday,17,glenda,Femenino
7234,STEVE MACKENZIE,STING PERSONAL,New,2005-07-27 10:08:45,2005,7,July,27,Wednesday,10,steve,Femenino
12176,IRMA PEARSON,STING PERSONAL,New,2005-08-18 01:10:33,2005,8,August,18,Thursday,1,irma,Femenino
4798,WILMA RICHARDS,STOCK GLASS,New,2005-07-08 16:45:16,2005,7,July,8,Friday,16,wilma,Femenino
10511,HECTOR POINDEXTER,STOCK GLASS,New,2005-08-01 11:32:16,2005,8,August,1,Monday,11,hector,Masculino
15676,JONATHAN SCARBOROUGH,STOCK GLASS,New,2005-08-23 09:23:08,2005,8,August,23,Tuesday,9,jonathan,Masculino
1642,BECKY MILES,STOCK GLASS,New,2005-06-16 08:54:15,2005,6,June,16,Thursday,8,becky,Masculino
6129,DELORES HANSEN,STOCK GLASS,New,2005-07-11 08:15:09,2005,7,July,11,Monday,8,delores,Masculino
7520,JEANETTE GREENE,STOCK GLASS,New,2005-07-27 21:02:02,2005,7,July,27,Wednesday,21,jeanette,Femenino
13823,JULIA FLORES,STOCK GLASS,New,2005-08-20 13:42:10,2005,8,August,20,Saturday,13,julia,Femenino
2473,BESSIE MORRISON,STOCK GLASS,New,2005-06-18 20:42:45,2005,6,June,18,Saturday,20,bessie,Femenino
5050,JERRY JORDON,STOCK GLASS,New,2005-07-09 03:54:38,2005,7,July,9,Saturday,3,jerry,Masculino
6940,VALERIE BLACK,STOCK GLASS,New,2005-07-26 23:18:35,2005,7,July,26,Tuesday,23,valerie,Femenino
15372,PRISCILLA LOWE,STOCK GLASS,New,2005-08-22 21:59:51,2005,8,August,22,Monday,21,priscilla,Femenino
4058,LEROY BUSTAMANTE,STOCK GLASS,New,2005-07-07 04:02:50,2005,7,July,7,Thursday,4,leroy,Masculino
7916,KAREN JACKSON,STOCK GLASS,New,2005-07-28 11:49:53,2005,7,July,28,Thursday,11,karen,Masculino
12613,SUSAN WILSON,STOCK GLASS,New,2005-08-18 17:16:01,2005,8,August,18,Thursday,17,susan,Masculino
10047,VIOLA HANSON,TROOPERS METAL,New,2005-07-31 19:07:43,2005,7,July,31,Sunday,19,viola,Femenino
14929,KELLY KNOTT,TROOPERS METAL,New,2005-08-22 05:32:38,2005,8,August,22,Monday,5,kelly,Masculino
7023,WILLIAM SATTERFIELD,TROOPERS METAL,New,2005-07-27 02:32:44,2005,7,July,27,Wednesday,2,william,Masculino
13856,DALE RATCLIFF,TROOPERS METAL,New,2005-08-20 14:49:32,2005,8,August,20,Saturday,14,dale,Femenino
10455,EMILY DIAZ,TROOPERS METAL,New,2005-08-01 09:15:00,2005,8,August,1,Monday,9,emily,Masculino
11507,MARCIA DEAN,TROOPERS METAL,New,2005-08-16 23:26:43,2005,8,August,16,Tuesday,23,marcia,Femenino
4652,ELAINE STEVENS,TROOPERS METAL,New,2005-07-08 09:47:51,2005,7,July,8,Friday,9,elaine,Femenino
9162,VIVIAN RUIZ,TROOPERS METAL,New,2005-07-30 11:21:56,2005,7,July,30,Saturday,11,vivian,Masculino
15002,GLENDA FRAZIER,TROOPERS METAL,New,2005-08-22 08:06:00,2005,8,August,22,Monday,8,glenda,Femenino
4171,DERRICK BOURQUE,TROOPERS METAL,New,2005-07-07 09:49:04,2005,7,July,7,Thursday,9,derrick,Masculino
9729,PRISCILLA LOWE,TROOPERS METAL,New,2005-07-31 08:43:43,2005,7,July,31,Sunday,8,priscilla,Femenino
15088,HOWARD FORTNER,TROOPERS METAL,New,2005-08-22 11:28:26,2005,8,August,22,Monday,11,howard,Masculino
7626,JAY ROBB,TROOPERS METAL,New,2005-07-28 00:49:01,2005,7,July,28,Thursday,0,jay,Masculino
15625,GERTRUDE CASTILLO,TROOPERS METAL,New,2005-08-23 07:25:29,2005,8,August,23,Tuesday,7,gertrude,Femenino
2678,MYRTLE FLEMING,UNBREAKABLE KARATE,New,2005-06-19 12:12:23,2005,6,June,19,Sunday,12,myrtle,Femenino
4604,LUIS YANEZ,UNBREAKABLE KARATE,New,2005-07-08 06:58:43,2005,7,July,8,Friday,6,luis,Masculino
10545,FRANCIS SIKES,UNBREAKABLE KARATE,New,2005-08-01 12:37:46,2005,8,August,1,Monday,12,francis,Masculino
12626,LAWRENCE LAWTON,UNBREAKABLE KARATE,New,2005-08-18 17:36:45,2005,8,August,18,Thursday,17,lawrence,Femenino
589,THOMAS GRIGSBY,UNBREAKABLE KARATE,New,2005-05-28 12:27:50,2005,5,May,28,Saturday,12,thomas,Masculino
2038,HAZEL WARREN,UNBREAKABLE KARATE,New,2005-06-17 14:00:51,2005,6,June,17,Friday,14,hazel,Masculino
6531,BEN EASTER,UNBREAKABLE KARATE,New,2005-07-12 04:35:24,2005,7,July,12,Tuesday,4,ben,Masculino
10774,DALE RATCLIFF,UNBREAKABLE KARATE,New,2005-08-01 20:54:33,2005,8,August,1,Monday,20,dale,Femenino
14452,TIMOTHY BUNN,UNBREAKABLE KARATE,New,2005-08-21 12:23:20,2005,8,August,21,Sunday,12,timothy,Masculino
605,RUBEN GEARY,UNBREAKABLE KARATE,New,2005-05-28 14:39:10,2005,5,May,28,Saturday,14,ruben,Masculino
2536,CATHY SPENCER,UNBREAKABLE KARATE,New,2005-06-19 01:41:34,2005,6,June,19,Sunday,1,cathy,Masculino
4107,TERRI VASQUEZ,UNBREAKABLE KARATE,New,2005-07-07 06:36:32,2005,7,July,7,Thursday,6,terri,Masculino
11073,CLAUDIA FULLER,UNBREAKABLE KARATE,New,2005-08-02 07:13:03,2005,8,August,2,Tuesday,7,claudia,Femenino
15271,CHERYL MURPHY,UNBREAKABLE KARATE,New,2005-08-22 18:48:48,2005,8,August,22,Monday,18,cheryl,Masculino
1472,LOUIS LEONE,UNBREAKABLE KARATE,New,2005-06-15 20:54:55,2005,6,June,15,Wednesday,20,louis,Masculino
4590,ROSS GREY,UNBREAKABLE KARATE,New,2005-07-08 06:27:48,2005,7,July,8,Friday,6,ross,Masculino
10959,JOEL FRANCISCO,UNBREAKABLE KARATE,New,2005-08-02 03:39:39,2005,8,August,2,Tuesday,3,joel,Masculino
12841,MARSHA DOUGLAS,UNBREAKABLE KARATE,New,2005-08-19 01:55:55,2005,8,August,19,Friday,1,marsha,Femenino
5792,TINA SIMMONS,UNBREAKABLE KARATE,New,2005-07-10 14:22:19,2005,7,July,10,Sunday,14,tina,Femenino
11395,ARLENE HARVEY,UNBREAKABLE KARATE,New,2005-08-02 18:47:44,2005,8,August,2,Tuesday,18,arlene,Femenino
11706,VINCENT RALSTON,UNBREAKABLE KARATE,New,2005-08-17 07:23:46,2005,8,August,17,Wednesday,7,vincent,Masculino
224,BRIAN WYMAN,VAMPIRE WHALE,New,2005-05-26 10:18:27,2005,5,May,26,Thursday,10,brian,Masculino
2330,SHAWN HEATON,VAMPIRE WHALE,New,2005-06-18 10:41:19,2005,6,June,18,Saturday,10,shawn,Masculino
4920,MINNIE ROMERO,VAMPIRE WHALE,New,2005-07-08 21:42:10,2005,7,July,8,Friday,21,minnie,Femenino
10066,SHANNON FREEMAN,VAMPIRE WHALE,New,2005-07-31 19:30:01,2005,7,July,31,Sunday,19,shannon,Masculino
14793,MICHELE GRANT,VAMPIRE WHALE,New,2005-08-22 00:37:57,2005,8,August,22,Monday,0,michele,Femenino
4737,VICTORIA GIBSON,VAMPIRE WHALE,New,2005-07-08 13:23:53,2005,7,July,8,Friday,13,victoria,Femenino
9883,GERALD FULTZ,VAMPIRE WHALE,New,2005-07-31 13:53:37,2005,7,July,31,Sunday,13,gerald,Masculino
13516,PAULA BRYANT,VAMPIRE WHALE,New,2005-08-20 02:32:45,2005,8,August,20,Saturday,2,paula,Femenino
2246,VINCENT RALSTON,VAMPIRE WHALE,New,2005-06-18 04:54:29,2005,6,June,18,Saturday,4,vincent,Masculino
5994,DAISY BATES,VAMPIRE WHALE,New,2005-07-11 01:14:10,2005,7,July,11,Monday,1,daisy,Masculino
7905,JON WILES,VAMPIRE WHALE,New,2005-07-28 11:26:57,2005,7,July,28,Thursday,11,jon,Masculino
14836,JEFF EAST,VAMPIRE WHALE,New,2005-08-22 01:52:26,2005,8,August,22,Monday,1,jeff,Masculino
5385,ROSA REYNOLDS,VANISHED GARDEN,New,2005-07-09 19:18:11,2005,7,July,9,Saturday,19,rosa,Femenino
11037,CHARLENE ALVAREZ,VANISHED GARDEN,New,2005-08-02 05:58:12,2005,8,August,2,Tuesday,5,charlene,Femenino
13199,WALTER PERRYMAN,VANISHED GARDEN,New,2005-08-19 14:53:22,2005,8,August,19,Friday,14,walter,Masculino
2548,IAN STILL,VANISHED GARDEN,New,2005-06-19 02:45:35,2005,6,June,19,Sunday,2,ian,Masculino
5411,DAVID ROYAL,VANISHED GARDEN,New,2005-07-09 20:23:38,2005,7,July,9,Saturday,20,david,Masculino
7191,CHARLIE BESS,VANISHED GARDEN,New,2005-07-27 08:36:15,2005,7,July,27,Wednesday,8,charlie,Femenino
13464,MORRIS MCCARTER,VANISHED GARDEN,New,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,morris,Masculino
1521,VALERIE BLACK,VARSITY TRIP,New,2005-06-15 23:58:53,2005,6,June,15,Wednesday,23,valerie,Femenino
4498,CHRISTINE ROBERTS,VARSITY TRIP,New,2005-07-08 02:07:50,2005,7,July,8,Friday,2,christine,Femenino
9303,HOLLY FOX,VARSITY TRIP,New,2005-07-30 16:35:59,2005,7,July,30,Saturday,16,holly,Masculino
15583,JESSIE BANKS,VARSITY TRIP,New,2005-08-23 05:47:55,2005,8,August,23,Tuesday,5,jessie,Femenino
8849,RACHEL BARNES,VARSITY TRIP,New,2005-07-29 23:21:01,2005,7,July,29,Friday,23,rachel,Masculino
12909,ELLA OLIVER,VARSITY TRIP,New,2005-08-19 04:20:25,2005,8,August,19,Friday,4,ella,Femenino
11003,KAY CALDWELL,VARSITY TRIP,New,2005-08-02 05:03:05,2005,8,August,2,Tuesday,5,kay,Masculino
13578,ALBERT CROUSE,VARSITY TRIP,New,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,albert,Masculino
2947,MEGAN PALMER,VARSITY TRIP,New,2005-06-20 06:00:21,2005,6,June,20,Monday,6,megan,Masculino
4566,PAULINE HENRY,VARSITY TRIP,New,2005-07-08 05:18:50,2005,7,July,8,Friday,5,pauline,Femenino
10046,DIANE COLLINS,VARSITY TRIP,New,2005-07-31 19:07:11,2005,7,July,31,Sunday,19,diane,Femenino
12196,CARMEN OWENS,VARSITY TRIP,New,2005-08-18 02:08:48,2005,8,August,18,Thursday,2,carmen,Masculino
2125,JORGE OLIVARES,VARSITY TRIP,New,2005-06-17 20:53:42,2005,6,June,17,Friday,20,jorge,Femenino
5929,TERESA ROGERS,VARSITY TRIP,New,2005-07-10 21:59:29,2005,7,July,10,Sunday,21,teresa,Femenino
11080,JOHNNIE CHISHOLM,VARSITY TRIP,New,2005-08-02 07:29:56,2005,8,August,2,Tuesday,7,johnnie,Femenino
12552,MARVIN YEE,VARSITY TRIP,New,2005-08-18 14:46:34,2005,8,August,18,Thursday,14,marvin,Masculino
6411,SHEILA WELLS,VOICE PEACH,New,2005-07-11 23:10:50,2005,7,July,11,Monday,23,sheila,Femenino
15552,CORY MEEHAN,VOICE PEACH,New,2005-08-23 04:33:23,2005,8,August,23,Tuesday,4,cory,Masculino
1452,LYDIA BURKE,VOICE PEACH,New,2005-06-15 19:32:52,2005,6,June,15,Wednesday,19,lydia,Femenino
6599,RON DELUCA,VOICE PEACH,New,2005-07-12 07:41:14,2005,7,July,12,Tuesday,7,ron,Masculino
7320,HEIDI LARSON,VOICE PEACH,New,2005-07-27 13:33:35,2005,7,July,27,Wednesday,13,heidi,Masculino
14914,BERTHA FERGUSON,VOICE PEACH,New,2005-08-22 04:53:35,2005,8,August,22,Monday,4,bertha,Femenino
8448,PHILIP CAUSEY,VOICE PEACH,New,2005-07-29 07:41:54,2005,7,July,29,Friday,7,philip,Masculino
13324,BOB PFEIFFER,VOICE PEACH,New,2005-08-19 19:51:00,2005,8,August,19,Friday,19,bob,Masculino
1558,SHARON ROBINSON,VOICE PEACH,New,2005-06-16 02:33:53,2005,6,June,16,Thursday,2,sharon,Masculino
6622,TIMOTHY BUNN,VOICE PEACH,New,2005-07-12 09:04:11,2005,7,July,12,Tuesday,9,timothy,Masculino
10677,VERNON CHAPA,VOICE PEACH,New,2005-08-01 17:24:35,2005,8,August,1,Monday,17,vernon,Masculino
12365,WILLIAM SATTERFIELD,VOICE PEACH,New,2005-08-18 07:55:09,2005,8,August,18,Thursday,7,william,Masculino
10374,JOSEPH JOY,VOICE PEACH,New,2005-08-01 06:25:27,2005,8,August,1,Monday,6,joseph,Masculino
14097,BONNIE HUGHES,VOICE PEACH,New,2005-08-21 00:28:48,2005,8,August,21,Sunday,0,bonnie,Femenino
251,ROSEMARY SCHMIDT,VOICE PEACH,New,2005-05-26 14:35:40,2005,5,May,26,Thursday,14,rosemary,Masculino
1352,BRANDY GRAVES,VOICE PEACH,New,2005-06-15 12:58:27,2005,6,June,15,Wednesday,12,brandy,Masculino
5398,BETH FRANKLIN,VOICE PEACH,New,2005-07-09 19:44:58,2005,7,July,9,Saturday,19,beth,Masculino
11049,MARTHA GONZALEZ,VOICE PEACH,New,2005-08-02 06:15:40,2005,8,August,2,Tuesday,6,martha,Femenino
13604,JONATHAN SCARBOROUGH,VOICE PEACH,New,2005-08-20 06:03:33,2005,8,August,20,Saturday,6,jonathan,Masculino
8020,GENE SANBORN,WILD APOLLO,New,2005-07-28 15:43:32,2005,7,July,28,Thursday,15,gene,Femenino
15264,BERNARD COLBY,WILD APOLLO,New,2005-08-22 18:27:38,2005,8,August,22,Monday,18,bernard,Masculino
1259,IVAN CROMWELL,WILD APOLLO,New,2005-06-15 06:37:55,2005,6,June,15,Wednesday,6,ivan,Masculino
5295,JACQUELINE LONG,WILD APOLLO,New,2005-07-09 15:25:06,2005,7,July,9,Saturday,15,jacqueline,Femenino
8917,CHRISTOPHER GRECO,WILD APOLLO,New,2005-07-30 01:47:02,2005,7,July,30,Saturday,1,christopher,Masculino
13486,NAOMI JENNINGS,WILD APOLLO,New,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,naomi,Masculino
813,HENRY BILLINGSLEY,WYOMING STORM,New,2005-05-29 20:14:34,2005,5,May,29,Sunday,20,henry,Masculino
2343,SHARON ROBINSON,WYOMING STORM,New,2005-06-18 11:46:26,2005,6,June,18,Saturday,11,sharon,Masculino
3723,RUBEN GEARY,WYOMING STORM,New,2005-07-06 11:12:02,2005,7,July,6,Wednesday,11,ruben,Masculino
9841,NELLIE GARRETT,WYOMING STORM,New,2005-07-31 12:24:19,2005,7,July,31,Sunday,12,nellie,Femenino
15932,LEONARD SCHOFIELD,WYOMING STORM,New,2005-08-23 18:31:40,2005,8,August,23,Tuesday,18,leonard,Masculino
6018,REGINALD KINDER,WYOMING STORM,New,2005-07-11 02:06:36,2005,7,July,11,Monday,2,reginald,Masculino
9773,RANDY GAITHER,WYOMING STORM,New,2005-07-31 09:56:56,2005,7,July,31,Sunday,9,randy,Masculino
14394,KIM CRUZ,WYOMING STORM,New,2005-08-21 10:23:10,2005,8,August,21,Sunday,10,kim,Masculino
322,TYLER WREN,WYOMING STORM,New,2005-05-27 00:47:35,2005,5,May,27,Friday,0,tyler,Masculino
2472,CHRISTINA RAMIREZ,WYOMING STORM,New,2005-06-18 20:32:40,2005,6,June,18,Saturday,20,christina,Femenino
6325,LONNIE TIRADO,WYOMING STORM,New,2005-07-11 19:06:01,2005,7,July,11,Monday,19,lonnie,Femenino
7812,TANYA GILBERT,WYOMING STORM,New,2005-07-28 08:06:52,2005,7,July,28,Thursday,8,tanya,Femenino
14726,NATALIE MEYER,WYOMING STORM,New,2005-08-21 22:08:52,2005,8,August,21,Sunday,22,natalie,Femenino
699,MARIAN MENDOZA,ANNIE IDENTITY,Sci-Fi,2005-05-29 02:11:44,2005,5,May,29,Sunday,2,marian,Masculino
3105,PHILLIP HOLM,ANNIE IDENTITY,Sci-Fi,2005-06-20 17:11:46,2005,6,June,20,Monday,17,phillip,Masculino
5756,IDA ANDREWS,ANNIE IDENTITY,Sci-Fi,2005-07-10 12:39:28,2005,7,July,10,Sunday,12,ida,Femenino
11426,SIDNEY BURLESON,ANNIE IDENTITY,Sci-Fi,2005-08-02 20:00:09,2005,8,August,2,Tuesday,20,sidney,Masculino
12341,MICHELE GRANT,ANNIE IDENTITY,Sci-Fi,2005-08-18 07:09:27,2005,8,August,18,Thursday,7,michele,Femenino
239,JOYCE EDWARDS,ANNIE IDENTITY,Sci-Fi,2005-05-26 12:30:26,2005,5,May,26,Thursday,12,joyce,Femenino
3382,PETER MENARD,ANNIE IDENTITY,Sci-Fi,2005-06-21 14:05:23,2005,6,June,21,Tuesday,14,peter,Masculino
5859,CHARLENE ALVAREZ,ANNIE IDENTITY,Sci-Fi,2005-07-10 18:02:02,2005,7,July,10,Sunday,18,charlene,Femenino
8773,TERRANCE ROUSH,ANNIE IDENTITY,Sci-Fi,2005-07-29 19:55:34,2005,7,July,29,Friday,19,terrance,Femenino
15188,LEWIS LYMAN,ANNIE IDENTITY,Sci-Fi,2005-08-22 15:55:48,2005,8,August,22,Monday,15,lewis,Masculino
2521,TINA SIMMONS,ANNIE IDENTITY,Sci-Fi,2005-06-19 00:41:08,2005,6,June,19,Sunday,0,tina,Femenino
5540,JO FOWLER,ANNIE IDENTITY,Sci-Fi,2005-07-10 02:44:21,2005,7,July,10,Sunday,2,jo,Masculino
10772,CLYDE TOBIAS,ANNIE IDENTITY,Sci-Fi,2005-08-01 20:51:10,2005,8,August,1,Monday,20,clyde,Femenino
12856,BARBARA JONES,ANNIE IDENTITY,Sci-Fi,2005-08-19 02:19:13,2005,8,August,19,Friday,2,barbara,Femenino
1003,GERALDINE PERKINS,ANNIE IDENTITY,Sci-Fi,2005-05-31 00:48:20,2005,5,May,31,Tuesday,0,geraldine,Femenino
3431,ELMER NOE,ANNIE IDENTITY,Sci-Fi,2005-06-21 18:46:48,2005,6,June,21,Tuesday,18,elmer,Masculino
5614,BILLY POULIN,ANNIE IDENTITY,Sci-Fi,2005-07-10 05:16:56,2005,7,July,10,Sunday,5,billy,Masculino
8838,GUY BROWNLEE,ANNIE IDENTITY,Sci-Fi,2005-07-29 22:52:23,2005,7,July,29,Friday,22,guy,Masculino
11583,LONNIE TIRADO,ANNIE IDENTITY,Sci-Fi,2005-08-17 02:08:13,2005,8,August,17,Wednesday,2,lonnie,Femenino
4851,FELIX GAFFNEY,ANNIE IDENTITY,Sci-Fi,2005-07-08 18:40:05,2005,7,July,8,Friday,18,felix,Masculino
7123,CONSTANCE REID,ANNIE IDENTITY,Sci-Fi,2005-07-27 06:08:48,2005,7,July,27,Wednesday,6,constance,Femenino
15521,ERIC ROBERT,ANNIE IDENTITY,Sci-Fi,2005-08-23 03:30:51,2005,8,August,23,Tuesday,3,eric,Masculino
6643,BONNIE HUGHES,ARMAGEDDON LOST,Sci-Fi,2005-07-12 10:39:22,2005,7,July,12,Tuesday,10,bonnie,Femenino
7359,IDA ANDREWS,ARMAGEDDON LOST,Sci-Fi,2005-07-27 14:51:04,2005,7,July,27,Wednesday,14,ida,Femenino
12233,JAVIER ELROD,ARMAGEDDON LOST,Sci-Fi,2005-08-18 03:16:54,2005,8,August,18,Thursday,3,javier,Masculino
7358,COURTNEY DAY,ARMAGEDDON LOST,Sci-Fi,2005-07-27 14:49:44,2005,7,July,27,Wednesday,14,courtney,Masculino
12908,PATRICK NEWSOM,ARMAGEDDON LOST,Sci-Fi,2005-08-19 04:19:05,2005,8,August,19,Friday,4,patrick,Masculino
1639,JAY ROBB,ARMAGEDDON LOST,Sci-Fi,2005-06-16 08:33:39,2005,6,June,16,Thursday,8,jay,Masculino
4146,NORMAN CURRIER,ARMAGEDDON LOST,Sci-Fi,2005-07-07 08:30:16,2005,7,July,7,Thursday,8,norman,Masculino
7746,JAMES GANNON,ARMAGEDDON LOST,Sci-Fi,2005-07-28 05:48:56,2005,7,July,28,Thursday,5,james,Masculino
13583,DENISE KELLY,ARMAGEDDON LOST,Sci-Fi,2005-08-20 05:29:45,2005,8,August,20,Saturday,5,denise,Femenino
7173,TERRANCE ROUSH,ARMAGEDDON LOST,Sci-Fi,2005-07-27 07:59:24,2005,7,July,27,Wednesday,7,terrance,Femenino
12574,EDWARD BAUGH,ARMAGEDDON LOST,Sci-Fi,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,edward,Masculino
95,BRYAN HARDISON,ARMAGEDDON LOST,Sci-Fi,2005-05-25 16:12:52,2005,5,May,25,Wednesday,16,bryan,Masculino
2371,CAROLINE BOWMAN,ARMAGEDDON LOST,Sci-Fi,2005-06-18 14:35:29,2005,6,June,18,Saturday,14,caroline,Femenino
6430,SHAWN HEATON,ARMAGEDDON LOST,Sci-Fi,2005-07-12 00:03:34,2005,7,July,12,Tuesday,0,shawn,Masculino
7656,ELEANOR HUNT,ARMAGEDDON LOST,Sci-Fi,2005-07-28 02:07:19,2005,7,July,28,Thursday,2,eleanor,Masculino
14058,RAY HOULE,ARMAGEDDON LOST,Sci-Fi,2005-08-20 22:24:35,2005,8,August,20,Saturday,22,ray,Masculino
4451,ANNE POWELL,ARMAGEDDON LOST,Sci-Fi,2005-07-07 23:29:54,2005,7,July,7,Thursday,23,anne,Femenino
10138,ARLENE HARVEY,ARMAGEDDON LOST,Sci-Fi,2005-07-31 22:02:09,2005,7,July,31,Sunday,22,arlene,Femenino
15904,PAMELA BAKER,ARMAGEDDON LOST,Sci-Fi,2005-08-23 17:32:19,2005,8,August,23,Tuesday,17,pamela,Femenino
7926,LORI WOOD,ARMAGEDDON LOST,Sci-Fi,2005-07-28 12:13:02,2005,7,July,28,Thursday,12,lori,Masculino
15930,CARLOS COUGHLIN,ARMAGEDDON LOST,Sci-Fi,2005-08-23 18:26:51,2005,8,August,23,Tuesday,18,carlos,Masculino
5564,TERRY GRISSOM,ATTACKS HATE,Sci-Fi,2005-07-10 03:23:05,2005,7,July,10,Sunday,3,terry,Masculino
